0,xiu peng cheng,迷你花园,https://itunes.apple.com/cn/app/mi-ni-hua-yuan/id995233840?mt=8&uo=4,com.linglustudio.garden,995233840,2015-12-29 19:22:42
0,AHT SERVICE & TECHNOLOGY DEVELOPMENT JSC,Jumping Sky,https://itunes.apple.com/cn/app/jumping-sky/id1067214571?mt=8&uo=4,com.arrowhitech.jumpingsky,1067214571,2015-12-29 05:55:50
0,北京魔力乐章信息技术有限公司,吃货围城,https://itunes.apple.com/cn/app/chi-huo-wei-cheng/id1030702919?mt=8&uo=4,cn.mo99.chihuo,1030702919,2015-12-29 03:02:52
0,Nicholas Allio,SpeedyEye,https://itunes.apple.com/cn/app/speedyeye/id1058077458?mt=8&uo=4,nicholas.allio.FastEye,1058077458,2015-12-28 21:55:59
0,sXc,mnml 21 of 25,https://itunes.apple.com/cn/app/mnml-21-of-25/id1068015961?mt=8&uo=4,com.mnml.mnml-21-of-25,1068015961,2015-12-28 21:13:35
0,sXc,mnml 25 of 25,https://itunes.apple.com/cn/app/mnml-25-of-25/id1068017085?mt=8&uo=4,com.mnml.mnml-25-of-25,1068017085,2015-12-28 21:10:33
0,Edson Costa,A PARTY FUN Jackpot Gambler Slots Game,https://itunes.apple.com/cn/app/party-fun-jackpot-gambler/id1064502059?mt=8&uo=4,com.luckygames.adoubledicefungamblerslotsgame,1064502059,2015-12-29 02:42:03
0,"Kairosoft Co.,Ltd",Biz Builder Delux Lite,https://itunes.apple.com/cn/app/biz-builder-delux-lite/id973790253?mt=8&uo=4,com.kairosoft.gm109L,973790253,2015-12-30 08:00:00
0,Lucky chat,Pixel Dot,https://itunes.apple.com/cn/app/pixel-dot/id1071242817?mt=8&uo=4,com.pixeldot.appcart,1071242817,2015-12-29 21:34:33
0,Pablo Nunez,"Ninja game - Facebook theme, Free",https://itunes.apple.com/cn/app/ninja-game-facebook-theme/id1067566839?mt=8&uo=4,com.landab.bridges,1067566839,2015-12-29 21:31:01
0,Saqib Khan,Crazy Burger Car Endless Road Adventure – Don’t Drop the Burger,https://itunes.apple.com/cn/app/crazy-burger-car-endless-road/id1063218783?mt=8&uo=4,com.dforduck.burgercar,1063218783,2015-12-29 20:56:57
0,Jo�o Baptista de Paula e Silva,Infinite Space Explorer,https://itunes.apple.com/cn/app/infinite-space-explorer/id1024737542?mt=8&uo=4,joaobapt.SpaceExplorer,1024737542,2015-12-29 20:19:27
0,Nguyen Khoa,Crossy Tiny Santa Adventure : Endless Christmas Dashing ang Juggling,https://itunes.apple.com/cn/app/crossy-tiny-santa-adventure/id1067247026?mt=8&uo=4,276tk3comfreegame,1067247026,2015-12-29 20:14:59
0,Hammy Rahardja,铁蜘蛛超级英雄,https://itunes.apple.com/cn/app/tie-zhi-zhu-chao-ji-ying-xiong/id1068741494?mt=8&uo=4,com.iron.spider.boy,1068741494,2015-12-29 19:55:37
0,ZIOPOPS LIMITED,跳跃小偷,https://itunes.apple.com/cn/app/tiao-yue-xiao-tou/id1061364714?mt=8&uo=4,com.ziopops.jumpythief,1061364714,2015-12-29 19:23:12
0,Suleyman DEMIRCI,Kitchen Fighter,https://itunes.apple.com/cn/app/kitchen-fighter/id1067466485?mt=8&uo=4,com.cokoyna.kitchenfighter,1067466485,2015-12-29 18:43:01
0,Gururaj T,Talking Flows Puzzle - Geometry Connect Meltdown Dash Free Games,https://itunes.apple.com/cn/app/talking-flows-puzzle-geometry/id1069004361?mt=8&uo=4,com.guru.talkings,1069004361,2015-12-29 06:36:23
0,Granjur,鱼长跑,https://itunes.apple.com/cn/app/yu-zhang-pao/id959279661?mt=8&uo=4,com.gameba.fishfunrun,959279661,2015-12-29 06:22:43
0,Atif Mumtaz,Marine Stealth : Sniper Shooter,https://itunes.apple.com/cn/app/marine-stealth-sniper-shooter/id1057492662?mt=8&uo=4,com.rvx.marine.seals.sniper,1057492662,2015-12-29 04:51:56
0,chaohuan jin,密室逃脱：逃亡古墓神庙2,https://itunes.apple.com/cn/app/mi-shi-tao-tuo-tao-wang-gu/id1068135210?mt=8&uo=4,com.cdbandou.gubao,1068135210,2015-12-29 03:36:14
0,Inbarasu Govindaraj,513 Genius Escape 2,https://itunes.apple.com/cn/app/513-genius-escape-2/id1048353825?mt=8&uo=4,com.enagamestudio.513,1048353825,2015-12-29 03:32:08
0,Inbarasu Govindaraj,512 Strange Escape,https://itunes.apple.com/cn/app/512-strange-escape/id1048353469?mt=8&uo=4,com.enagamestudio.512,1048353469,2015-12-29 03:31:03
0,Metallo Vincent,Grow The Flower,https://itunes.apple.com/cn/app/grow-the-flower/id1065255869?mt=8&uo=4,com.mevi.growtheflower,1065255869,2015-12-29 03:03:17
0,Akshay Pawar,SANTA's SLAY™ - Christmas Game,https://itunes.apple.com/cn/app/santas-slay-christmas-game/id1069696652?mt=8&uo=4,com.gamenarayan.santasslay,1069696652,2015-12-29 02:18:22
0,MOBILE ENTERTAINMENT JOINT STOCK COMPANY,Tiếu Hiệp Giang Hồ,https://itunes.apple.com/cn/app/tieu-hiep-giang-ho/id1050559240?mt=8&uo=4,vn.mecorp.tieuhiepgiangho,1050559240,2015-12-29 00:52:05
0,Justin Lindsay,Gravity Dude,https://itunes.apple.com/cn/app/gravity-dude/id1068548128?mt=8&uo=4,Gravitydude.com,1068548128,2015-12-29 00:31:03
0,APPertizing,Danger Dash Free,https://itunes.apple.com/cn/app/danger-dash-free/id1066443689?mt=8&uo=4,com.dangerdashfree,1066443689,2015-12-29 00:23:00
0,Meanfish Ltd,Turvat,https://itunes.apple.com/cn/app/turvat/id1068865355?mt=8&uo=4,fi.meanfish.Turvat,1068865355,2015-12-28 22:15:28
0,Psychotropic Games,Army Sniper Shooting - eXtreme Assassin Combat Shooter Edition,https://itunes.apple.com/cn/app/army-sniper-shooting-extreme/id1065972121?mt=8&uo=4,com.psychotropic.armysnipershooting.free,1065972121,2015-12-28 21:32:58
0,Taehoon Yu,Zombie Audio(Korea ver.),https://itunes.apple.com/cn/app/zombie-audio-korea-ver./id998057402?mt=8&uo=4,com.Maniju.JombieSound,998057402,2015-12-28 21:28:01
0,Skyburst Studios,Iceburglar,https://itunes.apple.com/cn/app/iceburglar/id1054182884?mt=8&uo=4,com.SkyBurstStudios.Iceburglar,1054182884,2015-12-29 22:19:09
0,Yoav Zibin,Bunny Dash,https://itunes.apple.com/cn/app/bunny-dash/id1069234115?mt=8&uo=4,com.gamingplatform.bunnydash,1069234115,2015-12-29 22:00:06
0,Crocodic Studio,Learn & Play with Dino,https://itunes.apple.com/cn/app/learn-play-with-dino/id1066694302?mt=8&uo=4,com.crocodic.learnplaywithdino,1066694302,2015-12-29 21:02:09
0,Huy Le,Sudoku Z - 100 super dash trials puzzle evolution ways,https://itunes.apple.com/cn/app/sudoku-z-100-super-dash-trials/id1068393660?mt=8&uo=4,Huy.Le.Sudoku.Z,1068393660,2015-12-29 20:17:25
0,tatsuya itoh,Rock Balancing FV,https://itunes.apple.com/cn/app/rock-balancing-fv/id1068748589?mt=8&uo=4,jp.co.yahoo.RockBalancingFV,1068748589,2015-12-29 19:28:14
0,Igdalia Cordero,Candy Story - Free Match 3 Puzzle Games for Kids,https://itunes.apple.com/cn/app/candy-story-free-match-3-puzzle/id1069107656?mt=8&uo=4,com.2AppGirls.candystory,1069107656,2015-12-29 19:27:18
0,Ayden Roche,Sending Stars,https://itunes.apple.com/cn/app/sending-stars/id1069137092?mt=8&uo=4,Ayden-James-Roche.Sending-Stars,1069137092,2015-12-29 19:06:48
0,igamespark,Coffee Business - Billionaire Edition,https://itunes.apple.com/cn/app/coffee-business-billionaire/id1064941130?mt=8&uo=4,com.igamespark.coffee,1064941130,2015-12-29 18:54:00
0,Bojan Cvetkovic,Best Taper,https://itunes.apple.com/cn/app/best-taper/id1067534696?mt=8&uo=4,Fouseyapp.BestTaper,1067534696,2015-12-29 17:52:57
0,Jiang PeiHong,象棋残局- 名谱名局，单机版全民休闲对战棋牌类游戏,https://itunes.apple.com/cn/app/xiang-qi-can-ju-ming-pu-ming/id1069785205?mt=8&uo=4,com.leyou.21106,1069785205,2015-12-29 16:54:37
0,CoroCoroRoller,大富豪 : トランプゲーム,https://itunes.apple.com/cn/app/da-fu-hao-toranpugemu/id1050210648?mt=8&uo=4,torimasoft.game.Daifugo,1050210648,2015-12-29 03:11:05
0,Pham Thi Hue,Tribe’s Carnival Casino with Free Slots & Lucky Card Games,https://itunes.apple.com/cn/app/tribes-carnival-casino-free/id1059274277?mt=8&uo=4,com.dnv6.game386,1059274277,2015-12-29 01:48:00
0,Nate Sullivan,•◦• Bingo Bang Pro •◦• - Jackpot Fortune Casino & Daily Spin Wheel,https://itunes.apple.com/cn/app/bingo-bang-pro-jackpot-fortune/id1068856158?mt=8&uo=4,com.nate.bingobangprojackpot,1068856158,2015-12-29 01:03:00
0,Jun Yuan Tan,CRZY,https://itunes.apple.com/cn/app/crzy/id1059382632?mt=8&uo=4,com.JY.Real-Chess,1059382632,2015-12-29 00:58:53
0,Truong Duan Vo,Color Combine,https://itunes.apple.com/cn/app/color-combine/id1069036726?mt=8&uo=4,com.atvk.colorcombine,1069036726,2015-12-28 23:33:48
0,DIMITAR GRUDEV,Match Monster And The Wheel Of Fate,https://itunes.apple.com/cn/app/match-monster-wheel-fate/id1023306000?mt=8&uo=4,com.zebrito.mmonstertwo,1023306000,2015-12-28 22:18:11
0,Nguyen Hiep,Aristocrat Dracula : FREE Las Vegas Slots & Casino Game,https://itunes.apple.com/cn/app/aristocrat-dracula-free-las/id1057106750?mt=8&uo=4,com.dnv5.game375,1057106750,2015-12-28 21:42:02
0,Cristhine Martins,``` 2015 ``` Aaces Classic Slots - Mega Casino 777 Gamble Free Game,https://itunes.apple.com/cn/app/2015-aaces-classic-slots-mega/id1014721912?mt=8&uo=4,com.crsgames.30jnslots,1014721912,2015-12-30 08:00:00
0,Jeffrey Shaw,Milky Way Galaxy Zodiac Slots - light years of Wins!,https://itunes.apple.com/cn/app/milky-way-galaxy-zodiac-slots/id1052989334?mt=8&uo=4,com.app.milkywaygalaxyslots,1052989334,2015-12-29 20:55:27
0,Elisa Carvalho,AAAce Pirate Casino,https://itunes.apple.com/cn/app/aaace-pirate-casino/id1014590483?mt=8&uo=4,com.maximusapps.acepiratecasinox,1014590483,2015-12-29 19:25:57
0,Huong Nguyen,A Witch’s Magic Slots - HD Casino Huge Bonus Games,https://itunes.apple.com/cn/app/witchs-magic-slots-hd-casino/id1066081724?mt=8&uo=4,com.instafunapp.1512122,1066081724,2015-12-29 17:11:46
0,Chung Nguyen,7 7 7 Triple Jewel Slots FREE - Best Spin & Win Casino Games,https://itunes.apple.com/cn/app/7-7-7-triple-jewel-slots-free/id1065172080?mt=8&uo=4,com.instafunapp.15120223,1065172080,2015-12-29 17:11:46
0,LE LOAN,Merry Xmas Slot Machine,https://itunes.apple.com/cn/app/merry-xmas-slot-machine/id1063005936?mt=8&uo=4,com.PPMM11.tttUXz,1063005936,2015-12-29 17:11:38
0,Elisa Carvalho,Awesome Pirate Slots,https://itunes.apple.com/cn/app/awesome-pirate-slots/id1068244066?mt=8&uo=4,com.ebisouapps04.awesomepirateslots,1068244066,2015-12-29 16:28:59
0,Elisa Carvalho,A Slots Happy New Year,https://itunes.apple.com/cn/app/a-slots-happy-new-year/id1068585352?mt=8&uo=4,com.ebisouapps04.aslotshappynewyear,1068585352,2015-12-29 16:18:32
0,Sergio Dantas,A Pharaoh's Treasure Lucky Slots - FREE Casino for Fish,https://itunes.apple.com/cn/app/pharaohs-treasure-lucky-slots/id1069631889?mt=8&uo=4,com.betsgame.asuperroyaleluckyslotsgame,1069631889,2015-12-29 15:41:53
0,Edgar Oliveira,777 Mad Stake Slots Machine - FREE CASINO,https://itunes.apple.com/cn/app/777-mad-stake-slots-machine/id1066899324?mt=8&uo=4,com.ramosapps.219,1066899324,2015-12-29 12:52:32
0,Tathieli Carvalho,777 Triple Jackpot Stars Slots - FREEGames,https://itunes.apple.com/cn/app/777-triple-jackpot-stars-slots/id1069455308?mt=8&uo=4,com.tathielimobjoy.154,1069455308,2015-12-29 12:33:52
0,David Dominowski Soares,777 Awesome Big Casino - Slots Machines,https://itunes.apple.com/cn/app/777-awesome-big-casino-slots/id1062367470?mt=8&uo=4,com.daviddomino6363.215,1062367470,2015-12-29 12:14:33
0,David Dominowski Soares,Amazing Aristocrat Deal It Rich Casino - FREE Gambler Slot Machine,https://itunes.apple.com/cn/app/amazing-aristocrat-deal-it/id1062023625?mt=8&uo=4,com.daviddomino6363.212,1062023625,2015-12-29 12:14:30
0,David Dominowski Soares,Amsterdam Casino Slots Hazard Carita - Slots Machines,https://itunes.apple.com/cn/app/amsterdam-casino-slots-hazard/id1062025670?mt=8&uo=4,com.daviddomino6363.213,1062025670,2015-12-29 12:14:03
0,David Dominowski Soares,Wild Dolphins Winner Mirage - Slots Machines,https://itunes.apple.com/cn/app/wild-dolphins-winner-mirage/id1062365482?mt=8&uo=4,com.daviddomino6363.214,1062365482,2015-12-29 12:14:03
0,David Dominowski Soares,Full Dice Golden Gambler - Slots Machines,https://itunes.apple.com/cn/app/full-dice-golden-gambler-slots/id1062021338?mt=8&uo=4,com.daviddomino6363.211,1062021338,2015-12-29 12:14:02
0,Paulo Alves,1Up Gold Atlantis My Big World - Lucky Slots Game,https://itunes.apple.com/cn/app/1up-gold-atlantis-my-big-world/id1064486133?mt=8&uo=4,com.pauloalves3022.215,1064486133,2015-12-29 12:05:44
0,Paulo Alves,Slots of Hearts Tournament Basic Cream - JackPot Edition,https://itunes.apple.com/cn/app/slots-hearts-tournament-basic/id1064470189?mt=8&uo=4,com.pauloalves3022.213,1064470189,2015-12-29 12:05:26
0,Paulo Alves,Casino Slots Grand Tap - Lucky Slots Game,https://itunes.apple.com/cn/app/casino-slots-grand-tap-lucky/id1064483817?mt=8&uo=4,com.pauloalves3022.214,1064483817,2015-12-29 12:05:20
0,Paulo Alves,Fortune Machine Gambler Vip - Lucky Slots Game,https://itunes.apple.com/cn/app/fortune-machine-gambler-vip/id1064463716?mt=8&uo=4,com.pauloalves3022.212,1064463716,2015-12-29 12:05:18
0,Paulo Alves,Casino Slots Slots Machines - FREE Slots Casino Game,https://itunes.apple.com/cn/app/casino-slots-slots-machines/id1064459903?mt=8&uo=4,com.pauloalves3022.211,1064459903,2015-12-29 12:04:54
0,David Soares,Golden Rewards Star Spins Royal - Free Vegas Game Play,https://itunes.apple.com/cn/app/golden-rewards-star-spins/id1066994802?mt=8&uo=4,com.dsoaresgames.160,1066994802,2015-12-29 12:00:19
0,David Soares,Star Spins SLOTS - Viva Las Vegas  FREE Special Edition,https://itunes.apple.com/cn/app/star-spins-slots-viva-las/id1066985588?mt=8&uo=4,com.dsoaresgames.158,1066985588,2015-12-29 12:00:19
0,David Soares,888 Ceasar of Arabian Lucky - Free Play Casino Slots Machine,https://itunes.apple.com/cn/app/888-ceasar-arabian-lucky-free/id1066983214?mt=8&uo=4,com.dsoaresgames.157,1066983214,2015-12-29 11:59:50
0,David Soares,Winner Slots Machines - Free Las Vegas Double U Game,https://itunes.apple.com/cn/app/winner-slots-machines-free/id1066880742?mt=8&uo=4,com.dsoaresgames.156,1066880742,2015-12-29 11:59:49
0,David Soares,Best Super Party Winner of Jackpot - Classic Vegas Casino FREE Slots,https://itunes.apple.com/cn/app/best-super-party-winner-jackpot/id1066992410?mt=8&uo=4,com.dsoaresgames.159,1066992410,2015-12-29 11:59:38
0,Maria Aparecida,Awesome Casino Slots Classic - FREE Vip Slots Machine,https://itunes.apple.com/cn/app/awesome-casino-slots-classic/id1067575292?mt=8&uo=4,com.freeslotsgames.381,1067575292,2015-12-29 11:51:04
0,David Soares,777 Best Tap Best Casino - Lucky Slots Game,https://itunes.apple.com/cn/app/777-best-tap-best-casino-lucky/id1064893781?mt=8&uo=4,com.daviddsoares9.184,1064893781,2015-12-29 11:51:00
0,Maria Aparecida,A Clash Slots Machines - FREE Money Flow,https://itunes.apple.com/cn/app/clash-slots-machines-free/id1067165441?mt=8&uo=4,com.freeslotsgames.360,1067165441,2015-12-29 11:49:49
0,Maria Aparecida,SLOTS Triple Ace Gambler - FREE Hd Slot Machine,https://itunes.apple.com/cn/app/slots-triple-ace-gambler-free/id1068324685?mt=8&uo=4,com.freeslotsgames.410,1068324685,2015-12-29 11:49:21
0,David Soares,Holland Palace Fire of Wild - FREE Las Vegas Casino Games,https://itunes.apple.com/cn/app/holland-palace-fire-wild-free/id1064894443?mt=8&uo=4,com.daviddsoares9.185,1064894443,2015-12-29 11:44:13
0,David Soares,DoubleUp Casino Hot Foxwoods - FREE Slots Game,https://itunes.apple.com/cn/app/doubleup-casino-hot-foxwoods/id1064889036?mt=8&uo=4,com.daviddsoares9.182,1064889036,2015-12-29 11:43:10
